system_id,word,ner
254,洪瑜鴻,PERSON
254,胡語恆,PERSON
254,謝詠欣,PERSON
254,葉曉霏,PERSON
254,黃驥大塚龍治,PERSON
254,卓亦謙,PERSON
254,靳家驊,PERSON
254,孫杰,PERSON
254,吳瑾蓉,PERSON
254,程偉豪,PERSON
254,黃綺琳,PERSON
254,五月雪,DATE
254,張吉安,PERSON
254,紫嫣,PERSON
254,包軒鳴,PERSON
254,五月,DATE
254,之駿,PERSON
254,余靜萍,PERSON
254,陳麒文,PERSON
254,石門,GPE
254,廖慶松,PERSON
254,大塚龍治,PERSON
254,陳俊宏,PERSON
254,卓亦謙,PERSON
254,孟儒,PERSON
254,周處除,PERSON
254,三,CARDINAL
254,黃精甫,PERSON
254,尤麗雯,PERSON
254,黃美清,PERSON
254,鄭嘉政,PERSON
254,黃美清,PERSON
254,吳若昀,PERSON
254,潘燚森,PERSON
254,謝靄霖,PERSON
254,富都,ORG
254,黃菊清,PERSON
254,高仙齡,PERSON
254,五月雪,DATE
254,黃菊清,PERSON
254,葉嘉茵,PERSON
254,蕭百宸,PERSON
254,劉顯嘉,PERSON
254,潘燚森,PERSON
254,陳巧倩,PERSON
254,嚴振欽,PERSON
254,林奇鋒,PERSON
254,林妍伶,PERSON
254,劉家萱,PERSON
254,李志緯,PERSON
254,周處,PERSON
254,三,CARDINAL
254,郭憲聰,PERSON
254,陳姵均,PERSON
254,王建程,PERSON
254,邱立偉,PERSON
254,俊雄,PERSON
254,洪昰顥,PERSON
254,洪昰顥,PERSON
254,吳俊希,PERSON
254,周處除,PERSON
254,三害,CARDINAL
254,洪昰顥,PERSON
254,胡序嵩,PERSON
254,李俊逸,PERSON
254,簡豐書,PERSON
254,孫思媛,PERSON
254,湯湘竹,PERSON
254,五月,DATE
254,雪杜篤,PERSON
254,吳書瑤,PERSON
254,陳冠廷,PERSON
254,杜篤,PERSON
254,黃元澤,PERSON
254,周處,PERSON
254,三,CARDINAL
254,簡豐書,PERSON
254,陳家俐,PERSON
254,楊家慎,PERSON
254,湯湘竹,PERSON
254,侯志堅,PERSON
254,小曉福多瑪,PERSON
254,盧律銘,PERSON
254,五月,DATE
254,余,PERSON
254,張吉安,PERSON
254,周處除,PERSON
254,林思妤,PERSON
254,巴督路,FAC
254,陳學聖,PERSON
254,葛,PERSON
254,蔡依林,PERSON
254,劉家凱,PERSON
254,蔡依林,PERSON
254,黃淑惠,PERSON
254,鳥仔,WORK_OF_ART
254,許惠婷,PERSON
254,侯志堅,PERSON
254,張吉安,PERSON
254,黃淑惠,PERSON
254,萬芳,PERSON
254,吳念真,PERSON
254,陳建騏,PERSON
254,洪佩瑜,PERSON
254,林仕肯,PERSON
254,陳坤厚,PERSON
254,林青霞,PERSON
254,五月,DATE
254,周處除,PERSON
254,小曉,PERSON
254,本日,DATE
254,鬼橋怨鬼樓,FAC
255,金馬執委會,ORG
255,聞天祥,PERSON
255,中港澳,GPE
255,星馬,GPE
255,林君陽,PERSON
255,卓亦謙,PERSON
255,簡君晉,PERSON
255,黃綺琳,PERSON
255,劉冠廷,PERSON
255,老狐狸,PERSON
255,黃衍仁,PERSON
255,戴立忍,PERSON
255,明天,DATE
255,昨天,DATE
255,林依晨,PERSON
255,玄天上帝,PERSON
255,宋芸樺,PERSON
255,姜大衛,PERSON
255,劉俊謙,PERSON
255,小曉,PERSON
255,曾敬驊,PERSON
255,薛仕凌,PERSON
255,周處,PERSON
255,三害,CARDINAL
255,胡楓,PERSON
255,項婕,PERSON
255,謝瓊煖,PERSON
255,林美秀,PERSON
255,蔡寶珠,PERSON
255,五月,DATE
255,王淨周處,PERSON
255,三害,CARDINAL
255,黃文英,PERSON
255,玄天上帝,PERSON
255,蘇奕瑄,PERSON
255,游智涵,PERSON
255,祝紫嫣,PERSON
255,黃國瑞,PERSON
255,歐陽永鋒,PERSON
255,許立達,PERSON
255,宋欣穎,PERSON
256,新聞網,ORG
256,金馬獎,WORK_OF_ART
256,今日,DATE
256,五月,DATE
256,中港澳部,GPE
256,星馬,GPE
256,五,CARDINAL
256,五,CARDINAL
256,胡伶,PERSON
256,林品彤,PERSON
256,金馬獎史,WORK_OF_ART
256,年嘉年,DATE
256,林品彤,PERSON
256,陳意涵,PERSON
256,余香凝,PERSON
256,偵查組,ORG
256,鍾雪瑩,PERSON
256,玄天,PERSON
256,林依晨,PERSON
256,宋芸樺,PERSON
256,阮經天,PERSON
256,三,CARDINAL
256,林柏宏,PERSON
256,許光,PERSON
256,漢,PERSON
256,吳慷仁,PERSON
256,白潤音,PERSON
256,劉冠廷,PERSON
256,黃梓樂,PERSON
256,今年,DATE
256,陳慕義,PERSON
256,台灣,GPE
256,傅,PERSON
256,孟博,PERSON
256,本日,DATE
256,陸小芬,PERSON
256,林保怡,PERSON
256,姜大衛,PERSON
256,小曉,PERSON
256,劉俊謙,PERSON
256,曾敬驊,PERSON
256,薛仕凌,PERSON
256,周處除,PERSON
256,三,CARDINAL
256,袁富華,PERSON
256,陳意涵,PERSON
256,陳意涵,PERSON
256,劉奕兒,PERSON
256,萬芳,PERSON
256,五月,DATE
256,馬來西亞人,NORP
256,梁雍婷,PERSON
256,林美秀,PERSON
256,五月,DATE
256,蔡寶珠,PERSON
256,周處除,PERSON
256,謝瓊煖,PERSON
256,王淨,PERSON
257,今年,DATE
257,中港澳電影相加共部,ORG
257,星馬,LOC
257,台灣共部,ORG
257,劇情長片部,ORG
257,周處除,PERSON
257,三,CARDINAL
257,小曉,PERSON
257,本日,DATE
257,長片部,ORG
257,夏天,DATE
257,鷺鷥河,LOC
257,劇情長片部,ORG
257,長片部,ORG
257,中國共部,ORG
257,劇情長片部,ORG
257,劇情長片部,ORG
257,劇情長片部,ORG
257,五月,DATE
257,劇情長片部,ORG
257,長片部,ORG
257,長片部,ORG
257,荷蘭共部,ORG
257,長片部,ORG
258,雷文,PERSON
258,昨天,DATE
258,阮經天,PERSON
258,王淨,PERSON
258,新光影城,ORG
258,新光,ORG
258,陳桂林,PERSON
258,阮經天,PERSON
258,陳桂林,PERSON
258,李李仁,PERSON
258,阮經天,PERSON
258,四年後,DATE
258,陳桂林,PERSON
258,關帝爺,PERSON
258,九,CARDINAL
258,前幾天,DATE
258,陳桂林,PERSON
258,陳桂林,PERSON
258,台灣,GPE
258,三,CARDINAL
258,香港仔,GPE
258,第三,ORDINAL
258,四年前,DATE
258,陳桂林,PERSON
258,兩,CARDINAL
258,第二,ORDINAL
258,香港仔,GPE
258,陳桂林,PERSON
258,香港仔,GPE
258,王淨,PERSON
258,香港仔,GPE
258,陳桂林,PERSON
258,香港仔,GPE
258,香港仔,GPE
258,香港仔,GPE
258,台中,GPE
258,台中,GPE
258,香港仔,GPE
258,澎湖,GPE
258,澎湖,GPE
258,靈修精舍,FAC
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,張牛頭,PERSON
258,陳桂林,PERSON
258,第二,ORDINAL
258,關帝爺,PERSON
258,九,CARDINAL
258,九,CARDINAL
258,第三,ORDINAL
258,四,CARDINAL
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,兩,CARDINAL
258,陳桂林,PERSON
258,台華輪,PRODUCT
258,威陳灰,PERSON
258,陳灰,PERSON
258,陳灰陳灰,PERSON
258,陳灰,PERSON
258,陳灰,PERSON
258,陳桂林,PERSON
258,周處,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,三,CARDINAL
258,王淨,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,兩,CARDINAL
258,香港仔,GPE
258,陳桂林,PERSON
258,香港仔,GPE
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳桂林民國年,PERSON
258,兩,CARDINAL
258,陳灰,PERSON
258,陳桂林,PERSON
258,陳桂林,PERSON
258,陳灰,PERSON
258,海軍,ORG
258,陳灰,PERSON
258,陳桂林,PERSON
258,兩,CARDINAL
258,陳難道,PERSON
258,陳桂林,PERSON
258,阮經天,PERSON
259,阮經天,PERSON
259,金馬,GPE
259,周處除,PERSON
259,中國時報,WORK_OF_ART
259,李承陽,PERSON
259,孫伊萱,PERSON
259,王淨左,PERSON
259,阮經天,PERSON
259,松仁威秀,PERSON
259,三,CARDINAL
259,陳俊吉,PERSON
259,李烈,PERSON
259,黃精甫,PERSON
259,周處除,PERSON
259,三,CARDINAL
259,日,GPE
259,阮經天,PERSON
259,李仁王,PERSON
259,淨謝瓊煖,PERSON
259,曾珮瑜,PERSON
259,劉子銓,PERSON
259,麋,PERSON
259,馬獎,WORK_OF_ART
259,阮經天,PERSON
259,今年月,DATE
259,阮經天,PERSON
259,這兩天,DATE
259,今年,DATE
259,金馬,WORK_OF_ART
259,第帥,ORDINAL
259,王淨大,PERSON
259,日前,DATE
259,李烈,PERSON
259,阮經天,PERSON
259,阮經天,PERSON
259,金馬,PERSON
259,金馬獎,WORK_OF_ART
259,阮經天,PERSON
259,王,PERSON
259,阮經天,PERSON
259,金馬獎,WORK_OF_ART
259,王淨,PERSON
259,李烈,PERSON
259,王淨,PERSON
259,王淨,PERSON
259,阮經天,PERSON
259,周處,PERSON
259,高雄流行音樂中心,FAC
259,珊瑚礁群未來訊號站,FAC
259,日,GPE
259,阮經天,PERSON
259,李烈李李仁,PERSON
259,王淨,PERSON
259,王淨周處,PERSON
260,中國,GPE
260,東吳,ORG
260,蘇宜興人,NORP
260,周處,PERSON
260,三,CARDINAL
260,周處,PERSON
260,三,CARDINAL
260,周處,PERSON
260,周處,PERSON
260,三,CARDINAL
260,三,CARDINAL
260,周處,PERSON
260,周處,PERSON
260,三天三夜,TIME
260,周處,PERSON
260,周魴,PERSON
260,香港,NORP
260,金像獎,WORK_OF_ART
260,黃精甫,PERSON
260,三,CARDINAL
260,台灣,GPE
260,三,CARDINAL
260,周處除,PERSON
260,三害,CARDINAL
260,月日,DATE
260,金馬獎,WORK_OF_ART
260,前天,DATE
260,金馬獎,WORK_OF_ART
260,阮經天,PERSON
260,周處,PERSON
260,三,CARDINAL
260,二,CARDINAL
260,阮經天,PERSON
260,周處除,PERSON
260,三,CARDINAL
260,七,CARDINAL
260,香港仔,PERSON
260,袁富華,PERSON
260,三,CARDINAL
260,台灣,GPE
260,三,CARDINAL
260,二,CARDINAL
260,陳以文,PERSON
260,阮經天,PERSON
260,佛教,NORP
260,三,CARDINAL
260,黃精甫,PERSON
260,三,CARDINAL
260,三,CARDINAL
260,台,GPE
260,三,CARDINAL
260,香港仔,GPE
260,三,CARDINAL
260,桂林仔,PERSON
260,黃精甫,PERSON
260,周處,PERSON
260,三,CARDINAL
260,陳桂林,PERSON
260,張貴卿,PERSON
260,陳,PERSON
260,桂林,GPE
260,張貴卿,PERSON
260,那天,DATE
260,周處,PERSON
260,周處除,PERSON
260,兩,CARDINAL
260,陳桂林,PERSON
260,陳灰,PERSON
260,陳桂林,PERSON
260,香港,GPE
260,四年,DATE
260,陳桂林,PERSON
260,陳貴卿,PERSON
260,台,GPE
260,三,CARDINAL
260,兩,CARDINAL
260,陳貴卿,PERSON
260,周處,PERSON
260,周處,PERSON
260,香港仔,GPE
260,陳桂林,PERSON
260,陳貴卿,PERSON
260,香港仔,GPE
260,三,CARDINAL
260,陳桂林,PERSON
260,兩,CARDINAL
260,程小美,PERSON
260,香港仔,GPE
260,台灣,GPE
260,陳灰,PERSON
260,香港仔,GPE
260,陳灰,PERSON
260,香港仔,GPE
260,陳桂林,PERSON
260,台灣,GPE
260,半,CARDINAL
260,陳桂林,PERSON
260,澎湖靈修中心,FAC
260,香港仔,GPE
260,黃精甫,PERSON
260,陳,PERSON
260,桂林,GPE
260,陳桂林,PERSON
260,三,CARDINAL
260,陳桂林,PERSON
260,三,CARDINAL
260,陳貴卿,PERSON
260,陳桂林,PERSON
260,陳桂林,PERSON
260,周處,PERSON
260,黃精甫,PERSON
260,三,CARDINAL
260,台灣,GPE
260,香港,GPE
260,三,CARDINAL
260,台灣,GPE
260,台灣,GPE
260,黃精甫,PERSON
260,香港,GPE
260,台灣,GPE
260,周處除,PERSON
260,三,CARDINAL
260,金馬獎,WORK_OF_ART
260,七,CARDINAL
260,袁富華,PERSON
260,周處,PERSON
260,三,CARDINAL
260,半,CARDINAL
260,兩,CARDINAL
260,周處,PERSON
260,三,CARDINAL
260,兩,CARDINAL
260,王柏傑,PERSON
260,阮經天,PERSON
260,王柏傑,PERSON
260,阮經天,PERSON
260,艋舺,GPE
260,周處,PERSON
260,三,CARDINAL
260,阮經天,PERSON
260,阮經天,PERSON
260,二,CARDINAL
260,王柏傑,PERSON
260,台灣,NORP
260,阮經天,PERSON
260,陳,PERSON
260,桂林,GPE
260,阮經天,PERSON
260,陳桂林,PERSON
260,二,CARDINAL
260,吳慷,PERSON
261,今天,DATE
261,艋舺,GPE
261,阮經天,PERSON
261,早到十幾年前,DATE
261,陳桂林,PERSON
261,金馬,WORK_OF_ART
261,二,CARDINAL
261,香港仔,GPE
261,袁富華,PERSON
261,粵語,LANGUAGE
261,阮經天,PERSON
261,陳以文,PERSON
261,第三,ORDINAL
261,昆丁,PERSON
261,比爾,PERSON
261,昆丁,PERSON
261,二王淨,PERSON
261,李李仁,PERSON
261,第三,ORDINAL
261,三,CARDINAL
261,陳桂林,PERSON
262,昆汀,PERSON
262,阮經天,PERSON
262,二,CARDINAL
262,金馬,WORK_OF_ART
262,阮經天,PERSON
262,艋舺,GPE
262,大陸,GPE
262,香港,NORP
262,袁富華,PERSON
262,帕布羅,PERSON
262,王淨,PERSON
262,李李仁,PERSON
262,陳以文,PERSON
263,阮經天,PERSON
263,幾年前,DATE
263,王淨號,PERSON
264,陳桂琳,PERSON
264,香港仔,GPE
264,台中人,NORP
264,第三,ORDINAL
264,中山醫學大學,ORG
264,半小時,TIME
264,陳桂林,PERSON
264,陳灰,PERSON
264,第二,ORDINAL
264,二,CARDINAL
264,兩,CARDINAL
265,王淨腦,PERSON
265,王淨,PERSON
265,陳以文,PERSON
265,桂林仔,PERSON
265,王淨會,PERSON
265,王淨唱,PERSON
266,小雷,PERSON
266,劉煥榮,PERSON
266,劉煥榮,PERSON
266,劉煥榮,PERSON
266,竹聯幫,ORG
266,中國,GPE
266,阮經天,PERSON
266,劉煥榮,PERSON
266,中華民國,GPE
266,中華民國,GPE
266,陳桂琳,PERSON
266,劉煥榮,PERSON
267,桂林仔,PERSON
267,洪爺,GPE
267,洪仁,PERSON
267,黃精甫,PERSON
267,江湖裡,PERSON
267,劉德華,PERSON
267,桂林仔,PERSON
267,港片,NORP
268,今天,DATE
268,陳桂琳,PERSON
268,半,CARDINAL
269,本週,DATE
269,五,CARDINAL
269,德古拉,PERSON
269,三害萬,CARDINAL
270,二,CARDINAL
270,第三,ORDINAL
270,第二,ORDINAL
270,香港仔,GPE
270,兩,CARDINAL
270,第二,ORDINAL
270,陳,PERSON
270,香港仔,GPE
270,兩,CARDINAL
270,第三,ORDINAL
270,林祿,PERSON
270,阮經天,PERSON
270,二,CARDINAL
270,四,CARDINAL
270,兩,CARDINAL
270,陳桂林,PERSON
270,香港仔林祿和,PERSON
270,三,CARDINAL
271,今天,DATE
271,周處,PERSON
271,三,CARDINAL
271,韓國,GPE
271,阮經天,PERSON
271,王淨,PERSON
272,陳桂林,PERSON
272,陳桂林,PERSON
272,明白白,PERSON
272,陳桂林,PERSON
272,金鋼狼,PERSON
272,第二,ORDINAL
272,陳灰,PERSON
272,陳桂林,PERSON
272,第三,ORDINAL
272,陳桂林,PERSON
272,香港仔,PERSON
272,陳灰,PERSON
272,陳桂林,PERSON
272,周處,PERSON
272,台灣,GPE
273,陳桂林,PERSON
274,雷文,PERSON
274,阮經天,PERSON
274,二號,DATE
274,兩,CARDINAL
274,兩,CARDINAL
274,二號,DATE
274,台灣,GPE
274,第二,ORDINAL
274,半天,DATE
274,阿季,PERSON
274,台灣,GPE
274,台灣,GPE
274,阿,GPE
274,年前,DATE
274,兩,CARDINAL
275,月初,DATE
275,周處,PERSON
275,陳灰,PERSON
275,第二,ORDINAL
275,第三,ORDINAL
275,香港仔,GPE
275,陳桂林,PERSON
275,王淨,PERSON
275,香港仔,GPE
275,陳桂林,PERSON
275,第四,ORDINAL
275,陳桂林,PERSON
275,林祿,PERSON
275,陳桂林,PERSON
275,里路,PERSON
275,第三,ORDINAL
275,香港仔,GPE
275,陳灰,PERSON
275,陳灰眼,PERSON
275,陳桂林,PERSON
275,香港仔,GPE
275,香港仔,GPE
275,陳桂,PERSON
275,陳桂文,PERSON
275,解放邪教,ORG
275,阮經天,PERSON
276,雷文,PERSON
276,周處除,PERSON
276,三害,CARDINAL
276,信義,GPE
276,周處除,PERSON
276,香港,NORP
276,黃精甫,PERSON
276,陳灰,PERSON
276,陳桂林,PERSON
276,周處,PERSON
276,港,GPE
276,台灣,GPE
276,台灣,NORP
276,周處,PERSON
276,阮經天,PERSON
276,陳桂,PERSON
276,林,PERSON
276,香港仔,GPE
276,周處,PERSON
276,綠川,LOC
276,陳桂林,PERSON
276,陳桂林,PERSON
276,香港仔,GPE
276,三,CARDINAL
276,陳,PERSON
276,陳桂林,PERSON
276,陳桂林,PERSON
276,香港仔,GPE
276,阮經天,PERSON
276,第二,ORDINAL
276,澎湖,LOC
276,第二,ORDINAL
276,林祿和,PERSON
276,陳桂林,PERSON
276,九,CARDINAL
276,九,CARDINAL
276,九,CARDINAL
276,陳桂林,PERSON
276,陳桂林,PERSON
276,王淨,PERSON
276,周處,PERSON
276,阮,PERSON
276,陳以文,PERSON
276,周處,PERSON
276,東吳,PERSON
276,陳桂林,PERSON
276,陳灰,PERSON
276,陳桂林,PERSON
276,阮經天,PERSON
276,周處,PERSON
276,三,CARDINAL
276,阮經天,PERSON
276,王淨,PERSON
276,香港仔,GPE
276,陳灰,PERSON
276,陳桂林,PERSON
276,周處,PERSON
276,周處除,PERSON
276,三,CARDINAL
276,香港仔,GPE
276,陳桂林,PERSON
276,陳灰,PERSON
276,周處,PERSON
276,台灣,NORP
277,李烈,PERSON
277,阮經天,PERSON
277,第二,ORDINAL
277,桂林,GPE
277,桂林,GPE
277,香港仔,GPE
277,桂林,GPE
277,桂林,GPE
277,三,CARDINAL
277,周處,PERSON
277,周處,PERSON
277,兩,CARDINAL
277,三,CARDINAL
277,陳,PERSON
277,桂林,GPE
277,阮,PERSON
278,周處除,PERSON
278,黃精甫,PERSON
278,阮經天,PERSON
278,黃精甫,PERSON
278,第部,ORDINAL
278,江湖,WORK_OF_ART
278,香港,NORP
278,金像獎,WORK_OF_ART
278,江湖,PERSON
278,劉德華,PERSON
278,張學友,PERSON
278,余文樂,PERSON
278,陳冠希,PERSON
278,吳倩蓮,PERSON
278,曾志偉,PERSON
278,林家棟,PERSON
278,阮經天,PERSON
278,劉德華,PERSON
278,陳冠希,PERSON
278,江湖,PERSON
278,黃精甫,PERSON
278,天超炫砲,PRODUCT
278,周處,PERSON
278,三,CARDINAL
278,台灣,GPE
278,阮經天,PERSON
278,周處,PERSON
278,黃精甫,PERSON
278,北野武,PERSON
278,昆汀,PERSON
278,傑克蓋,PERSON
278,仲夏,PERSON
278,李李仁,PERSON
278,陳以文,PERSON
278,三害,CARDINAL
278,昆汀,PERSON
278,北野武,PERSON
278,香港人,NORP
279,今天,DATE
279,周處,PERSON
279,李李仁,PERSON
279,第二,ORDINAL
279,香港仔,GPE
279,香港,GPE
279,江湖,PERSON
279,香港,NORP
279,邱若男,PERSON
279,香港仔,GPE
279,港片,NORP
279,第三,ORDINAL
279,台灣,GPE
279,昆丁,PERSON
279,比爾,PERSON
279,上帝,PERSON
279,陳以文,PERSON
279,周處,PERSON
279,安順哥,PERSON
279,李李仁,PERSON
279,陳灰,PERSON
280,阮,PERSON
280,陳灰,PERSON
280,阮經天,PERSON
280,陳以文,PERSON
280,哩麥毫小,PERSON
280,林祿,PERSON
280,普普,PERSON
280,鄭有傑,PERSON
280,香港仔,GPE
280,王淨,PERSON
280,李李仁,PERSON
281,雷文,PERSON
281,負雷,PERSON
281,阿季,PERSON
281,王淨,PERSON
281,蘿莉,PERSON
281,這幾年,DATE
281,台灣,GPE
281,李李仁,PERSON
281,阮經天,PERSON
281,阮經天,PERSON
281,袁富華,PERSON
281,阮經天,PERSON
281,袁富華,PERSON
281,陳以文,PERSON
281,三,CARDINAL
281,袁富華,PERSON
281,袁富華,PERSON
281,香港,NORP
281,黃精甫,PERSON
281,台灣,GPE
282,桂林,GPE
282,二十年前,DATE
282,香港仔,GPE
282,小美媽媽,FAC
282,香港仔,GPE
282,桂林仔,PERSON
282,香港仔,GPE
282,桂林,GPE
283,周處除,PERSON
283,三,CARDINAL
283,阮經天,PERSON
283,陳灰,PERSON
283,小美,PERSON
283,兩,CARDINAL
283,袁富華,PERSON
283,陳以文,PERSON
283,陳灰,PERSON
283,三,CARDINAL
283,王淨,PERSON
283,陳桂林,PERSON
283,兩,CARDINAL
283,袁富華,PERSON
283,陳以文,PERSON
283,香港仔,GPE
283,阮經天,PERSON
283,袁富華,PERSON
283,陳以文,PERSON
283,英文,LANGUAGE
283,三,CARDINAL
283,香港仔,ORG
283,袁富華,PERSON
283,陳以文,PERSON
283,陳桂林,PERSON
283,袁富華,PERSON
283,陳以文,PERSON
284,近年,DATE
284,謝瓊煖,PERSON
285,麋,PERSON
285,阮經天,PERSON
285,麋,PERSON
285,三,CARDINAL
285,阮經天,PERSON
285,王淨右,PERSON
285,四,CARDINAL
285,陳慧玲,PERSON
285,台北,GPE
285,金曲獎,WORK_OF_ART
285,麋,PERSON
285,阮經天,PERSON
285,周處除,PERSON
285,麋,PERSON
285,麋,PERSON
285,聖皓,PERSON
285,阮經天,PERSON
285,三,CARDINAL
285,金馬獎,WORK_OF_ART
285,前幾天,DATE
285,麋,PERSON
285,阮經天,PERSON
285,王淨,PERSON
285,李烈,PERSON
285,阮,PERSON
285,麋,PERSON
285,阮經天,PERSON
285,麋,PERSON
286,琇琴,PERSON
286,王淨,PERSON
286,廣末涼子,PERSON
286,華,GPE
287,雷文,PERSON
287,台灣人,NORP
287,日本,NORP
287,好萊塢,ORG
287,胡金銓,PERSON
287,龍門客棧,FAC
287,俠女,PERSON
287,台灣,NORP
287,台灣,NORP
287,台灣,NORP
287,台灣人,NORP
287,台灣,NORP
287,九,CARDINAL
287,程偉豪,PERSON
287,周處,PERSON
287,周處,PERSON
287,三,CARDINAL
287,台灣,GPE
287,三,CARDINAL
287,台灣,NORP
287,台灣,GPE
287,好萊塢,ORG
287,明天,DATE
287,香港,NORP
287,台灣,GPE
287,黃精甫,PERSON
287,香港,GPE
287,陳桂林,PERSON
287,台灣,GPE
287,陳桂林,PERSON
287,三,CARDINAL
287,兩,CARDINAL
287,英文,LANGUAGE
287,台灣,GPE
287,英文,LANGUAGE
287,陳桂林,PERSON
287,陳桂林,PERSON
287,兩,CARDINAL
287,三,CARDINAL
287,陳桂林,PERSON
287,阮經天,PERSON
287,李李仁,PERSON
287,兩,CARDINAL
287,台灣,GPE
287,周處除,PERSON
287,二,CARDINAL
287,陳桂林,PERSON
287,台北,GPE
287,台中,GPE
287,香港仔,GPE
287,法,GPE
287,香港仔,GPE
287,袁富華,PERSON
287,王淨,PERSON
287,曾志偉,PERSON
287,袁富華,PERSON
287,王淨楚楚,PERSON
287,香港仔,GPE
287,陳桂林,PERSON
287,阮經天,PERSON
287,阮經天,PERSON
287,王淨,PERSON
287,賽吉奧里昂尼式,PERSON
287,台中,GPE
287,夜晚,TIME
287,兩,CARDINAL
287,台灣,GPE
287,周處,PERSON
287,三,CARDINAL
287,陳桂,PERSON
287,陳以文,PERSON
287,周處除,PERSON
287,三,CARDINAL
287,台灣,NORP
287,好萊塢,ORG
287,韓國,GPE
287,香港,GPE
287,台灣,GPE
287,台灣,GPE
287,陳桂林,PERSON
287,陳,PERSON
287,桂林,GPE
287,陳桂,PERSON
287,周處除,PERSON
287,三,CARDINAL
287,三,CARDINAL
287,今年,DATE
287,台灣,NORP
287,台,GPE
287,周處除三害,PERSON
287,周處,PERSON
287,三,CARDINAL
287,香港,GPE
287,沃夫岡,PERSON
287,彼得森,PERSON
287,空軍號保羅范赫文,PERSON
287,雷利史考特,PERSON
287,吳宇森,PERSON
287,德國,GPE
287,荷蘭,GPE
287,香港,GPE
287,好萊塢,ORG
287,美,GPE
287,台灣,GPE
287,胡金銓,PERSON
287,李翰祥,PERSON
287,香港,GPE
287,台灣,GPE
287,馬來西亞,GPE
287,蔡明亮,PERSON
287,台灣,NORP
287,台灣,GPE
287,三,CARDINAL
287,台灣,GPE
288,雷文,PERSON
288,香港,NORP
288,阮經天,PERSON
288,陳桂林,PERSON
288,陳桂林,PERSON
288,陳桂林,PERSON
288,靈修中心,FAC
288,陳桂林,PERSON
288,牛頭仔,PERSON
288,陳桂林,PERSON
288,昆汀,PERSON
289,下午,TIME
289,阮,PERSON
289,阮,PERSON
289,阮,PERSON
289,李李仁,PERSON
289,李哥,PERSON
289,李,PERSON
289,三,CARDINAL
289,香港仔,GPE
289,香港仔,GPE
289,香港仔,GPE
289,七,CARDINAL
289,兩,CARDINAL
289,香港仔,GPE
289,香港仔,GPE
289,兩,CARDINAL
289,阮,PERSON
289,香港仔,GPE
289,阮開,PERSON
289,香港仔,GPE
289,阮,PERSON
289,香港仔,GPE
289,阮,PERSON
289,十數,CARDINAL
290,台灣,NORP
290,周處除,PERSON
290,三,CARDINAL
290,台灣,NORP
290,周處,PERSON
290,三,CARDINAL
290,台灣,NORP
290,周處除三害,PERSON
290,香港,NORP
290,黃精甫,PERSON
290,香港,GPE
290,香港,NORP
290,台灣,GPE
290,台灣,GPE
290,台港,NORP
290,台,GPE
290,港,GPE
290,周處除,PERSON
290,三,CARDINAL
290,英文,LANGUAGE
290,三,CARDINAL
290,佛教,NORP
290,三,CARDINAL
290,第三,ORDINAL
290,第二,ORDINAL
290,陳桂林,PERSON
290,陳桂,PERSON
290,陳桂林,PERSON
290,關聖帝君,PERSON
290,第三,ORDINAL
290,兩,CARDINAL
290,比爾,PERSON
290,陳桂林,PERSON
290,第二,ORDINAL
290,香港仔,GPE
290,陳桂林,PERSON
290,陳桂林,PERSON
290,陳桂林,PERSON
290,陳桂,PERSON
290,林,PERSON
290,三,CARDINAL
290,陳灰,PERSON
290,陳桂林,PERSON
290,兩,CARDINAL
290,香港仔,GPE
290,這小時,TIME
290,周處除,PERSON
290,陳桂林,PERSON
290,陳灰,PERSON
290,河邊溫室禮堂,FAC
290,三,CARDINAL
290,今年,DATE
290,台灣,GPE
290,台灣,GPE
290,李轅,PERSON
290,第次,ORDINAL
291,周處除三害,PERSON
291,千,CARDINAL
291,黃閔,PERSON
291,台北,GPE
291,錢人豪,PERSON
291,日前,DATE
291,多年,DATE
291,阮經天,PERSON
291,周處除三害,CARDINAL
291,黃精甫,PERSON
291,黃精甫,PERSON
291,周處,PERSON
291,周處,PERSON
291,黃精甫,PERSON
291,第次,ORDINAL
291,周處,PERSON
291,陳,PERSON
291,錢,PERSON
291,麥,PERSON
291,陳錢,PERSON
291,陳灰,PERSON
291,張貴卿,PERSON
291,隔年,DATE
291,黃精甫,PERSON
291,港,GPE
291,曾,PERSON
291,周處,PERSON
291,香港,GPE
291,韓國,GPE
291,日本,GPE
291,周處,PERSON
291,台北台,GPE
291,林育賢,PERSON
291,李烈,PERSON
291,黃江豐,PERSON
291,周處,PERSON
291,年月,DATE
291,周處,PERSON
291,三,CARDINAL
291,黃精甫,PERSON
291,三,CARDINAL
291,今天,DATE
291,周處,PERSON
291,三,CARDINAL
291,周處,PERSON
